De Kind- en Jeugdspecialist,Geestelijke gezondheidszorg,"Kastanjelaan 14, Velp",026-2060012,https://www.dekindenjeugdspecialist.nl
ZorgAccent - Wijkverpleging Team Vriezenveen West,Wijkverpleging,"Westeinde 306, Vriezenveen",06-53357771,http://www.zorgaccent.nl
Kliniek voor Esthetische Geneeskunde,Medisch specialistische zorg,"Keizersgracht 522 Hs, Amsterdam",020-3032890,http://www.kveg.nl
EvenZicht,Geestelijke gezondheidszorg,"Hogeweg 25, Wijhe",06-14857012,https://evenzicht.nl
Menslief,Geestelijke gezondheidszorg,"Levendaal 9, Ede",0318-785500,
"Fysioteam ART, locatie Geldermalsen, De Pluk",Fysiotherapie,"Rijksstraatweg 64, Geldermalsen",0345-577273,http://www.fysioteam-art.nl
Medical Skin Healing,Huidtherapie,"Pastoriepad 2, Wassenaar",06-36309950,http://www.medicalskinhealing.nl
Thoes in 't Groen,Verpleeghuiszorg,"Mej. A. Talmaweg 4, Witteveen",0593-763077,https://www.thoesintgroen.nl/
Tandartsenpraktijk Smolenaars,Mondzorg,"Emmasingel 63, Weert",0495-450644,http://www.tandartsenpraktijksmolenaars.nl
"Marcia Knarren - Psychology, Body Psychotherapy, Mindfulness",Geestelijke gezondheidszorg,"Trichterweg 57, Brunssum",06-24175786,http://www.marciaknarren.nl
"TanDent, kliniek voor tandheelkunde, locatie Haarlem",Mondzorg,"Laan van Parijs 41, Haarlem",023-5335500,http://www.tandent.nl
Logopediepraktijk Prinsenland,Logopedie,"'s-Gravenweg 738, Rotterdam",010-2205892,http://www.logopedieprinsenland.nl
FysiekFit,Fysiotherapie,"Past. van Haarenstraat 62, Veghel",0413-321747,http://www.praktijkfysiekfit.nl
"Logopedie TOON, locatie Sittard - Fysiotherapie Göttgens Kienhuis Pfennings",Logopedie,"Walramstraat 1, Sittard",085-0290269,https://www.logopedietoon.nl/
Waal Kliniek,Organisatie,"Haarweg 26, Wageningen",088-2626800,https://www.waalkliniek.nl/
Praktijk voor Mondhygiëne Heerenveen,Mondzorg,"Herenwal 121, Heerenveen",06-42443449,http://www.praktijkmondhygieneheerenveen.com
Mondhygiënepraktijk Schijndel,Mondzorg,"Steeg 6 C, Schijndel",06-25336995,http://www.mondhygienepraktijkschijndel.nl
Psychologiepraktijk AanZet,Geestelijke gezondheidszorg,"Hoornwerkstraat 1, Breda",06-27567788,https://praktijkaanzet.nl/
Healthsupport4you,Geestelijke gezondheidszorg,"Harmonielaan 35, Zeist",06-25177990,http://www.health-support4you.nl/
Tandartspraktijk Lardenoije,Mondzorg,"Pieter Kiesstraat 22, Haarlem",023-5420507,http://www.tandartslardenoije.nl
"Res en Hablé, huisartsen",Huisartsenzorg,"Bankastraat 60, Den Haag",070-3503300,https://huisartsomdehoek.nl/
Psychotherapiepraktijk Frowein,Geestelijke gezondheidszorg,"Hoge Startwijk 13, Beugen",06-16080661,http://www.psychotherapieboxmeer.nl
"Rob de Jong, arts orthomanuele geneeskunde",Complementaire zorg,"Dorpsstraat 97, de Wijk",0522-443087,http://www.rodea.nl
"Amstelring, ZorgHerberg Oostpoort",Verpleeghuiszorg,"Polderweg 452, Amsterdam",020-7561334,https://www.amstelring.nl/zorgherberg-oostpoort
Buurtzorg Burgum Oost,Wijkverpleging,"Tunkersstrjitte 1 B, Burgum",06-22877163,http://burgum.buurtzorg.net
Tandartspraktijk Niers,Mondzorg,"Koningin Wilhelminalaan 32 A, Amersfoort",033-4615419,http://www.tandartspraktijkniers.nl
Hallux podotherapie Raamsdonksveer,Podotherapie,"Wilhelminalaan 11 C, Raamsdonksveer",088-3456543,https://hallux.nl/
"Waal Kliniek, locatie Duiven",Medisch specialistische zorg,"Spoorallee 26, Duiven",088-2626800,https://www.waalkliniek.nl/
"Dagelijks Leven, locatie Het Zevenheuvelenhuis",Verpleeghuiszorg,"Zevenheuvelenweg 14, Groesbeek",024-2051203,https://dagelijks-leven.nl/huizen/groesbeek-het-zevenheuvelenhuis/
Diëtistenpraktijk Op Maat,Organisatie,"Markt 45, Beverwijk",023-5391479,http://www.dietistopmaat.nl
Fysiotherapie In Beweging Malden,Fysiotherapie,"Veldsingel 29, Malden",024-7504771,https://fysiotherapie-inbeweging.nl/
Psychologie Praktijk Koolmees,Geestelijke gezondheidszorg,"Nassaulaan 23, Delft",015-2026020,http://www.psycholoogkoolmees.nl
"Diëtistenpraktijk Op Maat, locatie Markt",Diëtetiek,"Markt 45, Beverwijk",023-5391479,http://www.dietistopmaat.nl
Huisartsenpraktijk Cazander,Huisartsenzorg,"Bloemistenlaan 45 A, Leiden",071-5123752,https://www.huisarts-leiden.nl/
Hospice Kajan,Hospicezorg,"Borneolaan 18, Hilversum",035-6728740,http://www.hospicekajan.nl
Fysiotherapie Quickfit,Organisatie,"Limburglaan 36, Eindhoven",040-2027027,https://www.fysioquick.nl/
MediDerm Amsterdam,Huidtherapie,"Eef Kamerbeekstraat 503, Amsterdam",020-2440640,https://www.mediderm.nl
BuiC,Fysiotherapie,"Borchmolendijk 1, Sint-Oedenrode",06-14324644,https://www.buic.nl/
"Mentis Care, Dagbesteding",Zorg voor mensen met een beperking,"Broersvest 12 A, Schiedam",06-29025542,https://www.mentiscare.nl/
Apotheek Beek en Donk,Farmacie,"Burgemeester van der Weidenlaan 13 A, Beek en Donk",0492-451616,http://www.apotheekbeekendonk.nl
Fysiotherapie Nagele,Fysiotherapie,"Voorhof 2 D, Nagele",0527-652931,https://fysiotherapienagele.nl
Berghtijd,Geestelijke gezondheidszorg,"Noord Brabantlaan 303, Eindhoven",06-21353976,https://www.berghtijd.nl
Jouw Verloskundige Velp,Verloskundige zorg,"Hogeweg 6, Velp",https://jouwverloskundigevelp.nl/,https://jouwverloskundigevelp.nl/
Ergotherapiepraktijk Emergo,Ergotherapie,"Klapwijkse Zoom 99, Berkel en Rodenrijs",06-81091084 (Bilderbeek),http://www.emergotherapie.nl
"De Huidpraktijk - Praktijk voor Huid-, oedeem- en lasertherapie",Huidtherapie,"Marialaan 116, Nijmegen",024-7810000,http://www.dehuidpraktijk.com
Fysiotherapie De PijP,Fysiotherapie,"Lizzy Ansinghstraat 80, Amsterdam",020-6760708,http://www.fysiotherapieindepijp.nl
Zorg en Gezelschap Zuid-Limburg,Wijkverpleging,"Charles Vos Cour 37, Maastricht",043-3118101,https://zorgengezelschap.nl/
Fysiotherapie Plus Rotterdam,Organisatie,"Voorburgstraat 14, Rotterdam",010-4665102,https://www.fysiotherapieplus.nl/
Fysio Eray,Fysiotherapie,"Suikerpeerstraat 1, Eindhoven",06-21594782,https://www.fysioeray.nl/
Domus Valuas - Het Hendrickszhuys,Verpleeghuiszorg,"Herengracht 410-412, Amsterdam",085-064 59 10,http://www.domusvaluas.nl
Centrum voor Mondzorg Rhenen,Mondzorg,"Dokter Wallerstraat 4, Rhenen",0317-612288,http://centrumvoormondzorgrhenen.nl
Verloskundigenpraktijk Utrecht-Oost,Verloskundige zorg,"Bloemstraat 65 A, Utrecht",030-2804904,http://www.vkutrechtoost.nl
DermaZuid,Medisch specialistische zorg,"Clavecymbelstraat 35, Maastricht",043-3540335,http://dermazuid.nl
Fysiotherapie Keijsers,Organisatie,"Raadhuisplein 4, Munstergeleen",046-4514878,https://fysiotherapiekeijsers.nl/
"Co-eur, locatie Utrecht",Medisch specialistische zorg,"Vivaldiplantsoen 200, Utrecht",088-2774010,https://www.co-eur.com
Fysiotherapie Muda,Fysiotherapie,"Anna van Saksenstraat 58, Noord-Scharwoude",0226-797940,https://fysiotherapiemuda.nl
Fysiotherapie Bennenbroek,Fysiotherapie,"Kapelstraat 33, Heeze",040-2264352,https://www.fysiotherapiebennenbroek.nl/
Voetencentrum Flipse - Podotherapie Elst,Podotherapie,"Nieuwe Aamsestraat 67 B, Elst",088-0314000,http://voetencentrumflipse.nl
"Fysiotherapie Slotermeer, locatie Antony Moddermanstraat",Fysiotherapie,"Antony Moddermanstraat 77, Amsterdam",020-6114741,http://www.fysiotherapieslotermeer.nl
"Fysiotherapie De Commissaris, locatie Meppel Centrum",Fysiotherapie,"Industrieweg 1 B, Meppel",0522-255555,https://www.fysiotherapieinmeppel.nl/
Fysiotherapie De Commissaris,Organisatie,"Industrieweg 1 B, Meppel",0522-255555,https://www.fysiotherapieinmeppel.nl/
Fysio Witt,Fysiotherapie,"Dorpsstraat 283, Wormer",075-6423955,http://www.fysiowitt.nl
De Praktijk (4Kids),Geestelijke gezondheidszorg,"Prins Bernhardlaan 4, Alphen aan den Rijn",0172-425425,http://www.depraktijk.biz
Huisartspraktijk Z. Regtop,Huisartsenzorg,"Noordwolderweg 8, Zuidwolde",050-3012310,https://regtop.praktijkinfo.nl
Profess Fysio,Organisatie,"Otterkoog 7, Alkmaar",06-38687665,https://profess-fysio.nl/
Helder Mondzorg,Mondzorg,"Gansstraat 16, Utrecht",030-7370590,http://heldermondzorg.nl
Mea Fysio Groningen - Radesingel,Fysiotherapie,"Radesingel 8, Groningen",0900-9900999,https://www.meafysio.nl/
Mentaal Beter – Amsterdam - Roeterseiland,Geestelijke gezondheidszorg,"Nieuwe Achtergracht 129 A, Amsterdam",088-0104480,https://mentaalbeter.nl/praktijken/amsterdam-roeterseiland/
Stepping-Stones - Villa Florian,Verpleeghuiszorg,"Jufferlaan 2, Blaricum",085-8087010,https://www.steppingstones.nl/zorgvillas/villa-florian/
Ortho IJsselstein,Mondzorg,"Podiumweg 4, IJsselstein",030-6865870,https://ortho-ijsselstein.nl/
Work With Care,Organisatie,"Zadelmakerstraat 44, Velserbroek",023-2084025,https://www.work-with-care.nl/
Gijs Fysiotherapie,Fysiotherapie,"Zeedistelweg 1, Haarlem",023-5245688,http://www.gijsfysiotherapie.nl
Welkom Kraamzorg Uden,Kraamzorg,"Aldetiendstraat 23, Uden",0900-2200066,http://www.welkomkraamzorg.nl
ZRTI - Zuidwest Radiotherapeutisch Instituut,Organisatie,"Koudekerkseweg 90, Vlissingen",088-4270000,https://www.zrti.nl/
Vitaalbelang,Fysiotherapie,"Energiestraat 9 D, Naarden",06-13906419,https://www.vitaalbelang.com/
Adequaat Thuiszorg,Wijkverpleging,"Oude Tiendweg 27, Krimpen aan den IJssel",06-48742128,http://www.adequaatthuiszorg.nl
"Welstee, Villa Meijling",Verpleeghuiszorg,"Stationsstraat 74, Borne",074-2650030,http://welstee.nl
Blij Logopedie,Logopedie,"Waldeck Pyrmontstraat 20, Maastricht",06-29449660,https://blijlogopedie.nl/
CentrumFIT,Organisatie,"Spoorlaan 21, Etten-Leur",076-8200345,https://www.centrumfit.nl
"Slaapapneu Service, locatie Dordrecht",Medisch specialistische zorg,"Singel 78, Dordrecht",070-2211162,https://www.slaapapneuservice.nl/
Buurtzorg Amsterdam Bos en Lommer,Wijkverpleging,"Karel Doormanstraat 127, Amsterdam",06-20631676,http://www.buurtzorgnederland.com
Fysius Rugexperts Den Bosch,Fysiotherapie,"Stadionlaan 51, 's-Hertogenbosch",088-0021700,https://www.fysius.nl
"Azora, Palliatieve Unit Ter Borghe",Hospicezorg,"Industrieweg 115, Terborg",0315-338133,https://www.azora.nl/zorg/palliatieve-zorg/
"Mannenkliniek De Boer, voor medische seksuologie en functionele urologie",Medisch specialistische zorg,"Professor Bronkhorstlaan 10 G, Bilthoven",030-6628327,http://www.dbmgz.nl
"Fysiotherapie Van der Kaay, locatie Leiden",Fysiotherapie,"Flevoweg 35 C, Leiden",06-48618984,https://www.fysiovanderkaay.nl/
"Fysiotherapie Meesters, locatie Speelheideweg",Fysiotherapie,"Speelheideweg 61, Best",0499-398719,https://www.fysiomeesters.nl
Diëtistenpraktijk Nutri-Balance,Diëtetiek,"Brahmslaan 4, Delft",06-30831675,https://nutri-balance.nl/
Fysique,Organisatie,"Blaauwweg 551, Dordrecht",078-6511395,https://www.fysique.nl/
"Huisartsencentrum de Rode Meeuw, Huisartsenpraktijk Haan en Andrea",Huisartsenzorg,"Wielewaal 11, Enkhuizen",0228-314424,https://derodemeeuw.praktijkinfo.nl/
KraamJoos,Kraamzorg,"James Wattstraat 23, Groningen",06-10562789,https://www.kraamjoos.com
Huisartsenpraktijk Hertel,Huisartsenzorg,"Irene Vorrinkplein 40 G, Zaandam",075-6169525,https://huisarts-zaandam.praktijkinfo.nl
Hanze Tandartsen,Mondzorg,"Blauwe Engel 3, Kampen",038-3032567,http://www.hanzetandartsen.nl
"Diëtistenpraktijk In Evenwicht, locatie Oss",Diëtetiek,"Opaalweg 94, Oss",06-29349452,http://www.dietistenpraktijkinevenwicht.nl/
Hallux podotherapie Rotterdam het Lage Land,Podotherapie,"Hoofdweg 60, Rotterdam",088-3456543,https://hallux.nl/
KMI Home Care,Hulpmiddelen,"Koekoekslaan 2 A, Nieuwegein",030-6032971,http://kmi.nl
Domus Valuas - De Lindeborg,Verpleeghuiszorg,"Maliebaan 34, Utrecht",085-0645910,http://www.domusvaluas.nl
Huisartsenpraktijk Knies,Huisartsenzorg,"Horsterweg 36, Zeewolde",036-5222278,http://www.huisartsenpraktijkknies.nl
Mondzorg Eilandspolder,Mondzorg,"Sloep 3, De Rijp",06-39026739,https://www.mondzorg-eilandspolder.nl/
"Fysique, Blaauwweg",Fysiotherapie,"Blaauwweg 551, Dordrecht",078-6511395,https://www.fysique.nl
Fysiotherapie Philipsen & Meijer,Organisatie,"Molenakkerplein 115, Weert",0495-551819,http://www.fysiophilipsenmeijer.nl
Mindstep Psychologie,Geestelijke gezondheidszorg,"Redenburgstraat 12, Voorburg",06-48113158,http://mindstep-psychologie.nl
Huisartsenpraktijk C.P.J. van der Spek,Huisartsenzorg,"Reidans 78, Capelle aan den IJssel",010-4506066,http://huisartsenpraktijkvanderspek.nl
Hand- en polspraktijk Hoorn,Ergotherapie,"Kerkplein 20, Hoorn",06-12095559,https://www.handpolspraktijkhoorn.nl/
Acta Nova,Geestelijke gezondheidszorg,"Groenestraat 1, Ophemert",0344-612353,http://www.actanova.nl
Praktijk Mens in Bloei,Geestelijke gezondheidszorg,"Abtsweg 2, Rotterdam",06-18899264,https://www.praktijkmensinbloei.nl
Puur Verloskunde,Organisatie,"Raadhuisplein 1 A, Sprang Capelle",0416-531540,https://www.puur-verloskunde.nl/
Podotherapie de Boer Terneuzen,Podotherapie,"Alvarezlaan 21, Terneuzen",0118-626708,http://www.podotherapiedeboer.nl
Diëtistenpraktijk Soumaya,Diëtetiek,"Voskuilenweg 129 F, Heerlen",06-19048696,https://www.dietistenpraktijksoumaya.nl/
Borre Mondzorg,Mondzorg,"Ziekenhuisstraat 1 A, Borne",074–2051580,https://www.borremondzorg.nl/
Bakker Training Therapie,Organisatie,"Griene Leane 5, Stiens",058-2573410,https://fysiotherapiestiens.nl/
Therapiecentrum Petten,Fysiotherapie,"J.C. Bellisstraat 4, Petten",0226-381851,http://www.therapiecentrumpetten.nl
Dentavo,Mondzorg,"Adriaen van Ostadelaan 47, Utrecht",030-3078700,https://www.dentavo.nl/
"Diëtist & Leefstijl Slim Fit, locatie Den Helder, Bernhardplein",Diëtetiek,"Bernhardplein 76 B, Den Helder",06-34305194,http://www.dietist-leefstijl.nl
Psychologie Praktijk Birgit Booij,Geestelijke gezondheidszorg,"Postbus 1547, Eindhoven",http://www.ppbb.eu/,http://www.ppbb.eu/
"Sens beweegt je, Praktijk voor Oefentherapie Cesar, Mensendieck en slaaptherapie",Organisatie,"Airbornelaan 140, Eindhoven",040-2567846,https://www.sensbeweegtje.nl
Tandartspraktijk Mozartplein,Mondzorg,"Mozartplein 35, Berkel en Rodenrijs",010-5113773,http://www.mozartplein.nl
Charlotte Alewijnse GZ-Psycholoog,Geestelijke gezondheidszorg,"Biltstraat 443, Utrecht",06-50241208,http://www.charlottealewijnsepsycholoog.nl
Nilandzorg,Wijkverpleging,"Vissersdijk Beneden 70, Dordrecht",078-2034123,https://www.nilandzorg.nl/
Zorg Haaglanden,Wijkverpleging,"Lange Kleiweg 62 B, Rijswijk",06-83500412,
"Diëtistenpraktijk De Groene Appel, Hoogvliet Klaproos",Diëtetiek,"Klaproos 24 A, Hoogvliet",06-50403799,http://www.degroeneappel.nl
Easly,Overige zorg,"Zonnebaan 2, Utrecht",085-7603953,https://www.easly.nl/
"Valkenhof, hospice Kempenhof",Hospicezorg,"Antwerpsebaan 3, Valkenswaard",https://www.valkenhof.nl/zorg/tijdelijke-zorg/hospicezorg/,https://www.valkenhof.nl/zorg/tijdelijke-zorg/hospicezorg/
"MyBodyVox | Stemspecialistische logopedie- en ontspanningspraktijk, locatie Odiliapeel",Logopedie,"Boekweitstraat 3, Odiliapeel",06-14066866,https://www.mybodyvox.nl/
Huisartspraktijk Van Eijk,Huisartsenzorg,"Ivoorkust 1, Delft",015-2565996,http://www.huisartstanthofdelft.nl
"Integraal Gezondheids Centrum, Fysiotherapie",Fysiotherapie,"Leyenseweg 115 A, Bilthoven",030-2254666,http://www.integraalgezond.nl
"HappyZorg, Wijkteam Amersfoort West",Wijkverpleging,"Rietvoorn 30, Amersfoort",06-31036990,https://happyzorg.nl/thuiszorg/amersfoort/amersfoort-west
Fysiotherapie Engelaar,Organisatie,"Doetinchemseweg 17, Doetinchem",0314-725994,https://www.fysio-engelaar.nl
"Fysiotherapie Van de Kamp, locatie Wijk en Aalburg",Fysiotherapie,"Azaleastraat 1, Wijk en Aalburg",06-15338928,http://www.fysiovandekamp.nl
"Huisartsenpraktijk J.W. van Doorn, locatie Statenlaan",Huisartsenzorg,"Statenlaan 144, Den Haag",070-3501693,https://jwvandoornhuisarts.nl/
"Lonneke de Hart, GZ-psycholoog",Geestelijke gezondheidszorg,"Nieuw Linie 200, Vught",06-38099942,https://lonnekedehart.nl/
Praktijk voor Psychologie Vreede,Geestelijke gezondheidszorg,"Wiekenweg 56 D, Amersfoort",,
Nederlandse Obesitas Kliniek Hoogeveen,Medisch specialistische zorg,"Dr. G.H. Amshoffweg 11, Hoogeveen",0528-745500,https://www.obesitaskliniek.nl
"Praktijk P.J. Tromp, arts",Complementaire zorg,"De Gast 25, Zuidhorn",0594-699381,
Fysiotherapie en Bekkeninstabiliteit Blanche Bracha,Organisatie,"Mgr. den Dubbeldenstraat 58 5421 VG 58, Gemert",06-42291306,https://www.fysiotherapiemolenbroek.nl
Fysiotherapie Damman,Fysiotherapie,"Professor de Savornin Lohmanpark 92 B, Waalwijk",0416-334150,
Fysiotherapie Utrecht Oost,Fysiotherapie,"Bloemstraat 65 D, Utrecht",030-2341010,http://www.fysiopraktijk.nl
Optometrisch Centrum Hurdegaryp- Jan de Groot Kontaktlenzen,Optometrie,"Rijksstraatweg 243, Hurdegaryp",0511-472486,https://www.jgk.nl
Liyas care,Wijkverpleging,"Marshalllaan 2, Delft",06-38901049,https://www.liyascare.nl/
"Fysiotherapie Zorggroep Almere, Filmwijk",Fysiotherapie,"Greta Garboplantsoen 1, Almere",036-5454111,https://www.zorggroep-almere.nl/fysiozorggroepalmere/
Kemerink Voet en beweging,Podologie,"Radewijnsstraat 8, Zwolle",038-4531337,http://www.kemerink.nl
"Mind Body Health, locatie Leiden - Vernhout",Diëtetiek,"Dahliastraat 26, Leiden",06-28814449,https://www.mindbodyhealth.nl/
Kliniek voor Cosmetische Tandheelkunde Amsterdam Zuid,Mondzorg,"Pieter Baststraat 21 27, Amsterdam",020-6623914,http://www.kctamsterdamzuid.nl
Fysi-co,Fysiotherapie,"Spoorstraat 40, Wijchen",06-51380964,https://fysi-co.com/
Tandartsenpraktijk Vlaardingen,Mondzorg,"Reigerlaan 28-30, Vlaardingen",010-3075487,https://tpvlaardingen.nl/
AFP Fysio,Fysiotherapie,"Industrieweg 10, Assen",0592-316920,http://www.afp-fysiotherapie.nl
Amici Zorgt Schagen,Geestelijke gezondheidszorg,"Piet Ottstraat 2, Schagen",088-6565003,http://www.amicizorgt.nl
Sprekenderwijs,Organisatie,"Valutaboulevard 17, Amersfoort",085-0605433,https://www.sprekenderwijs.com/
Diabeter Oost,Medisch specialistische zorg,"Mr. H.F. de Boerlaan 38 B, Deventer",088-2807277,https://www.diabeter.nl
Ames Fysiotherapie,Fysiotherapie,"Energiestraat 1, Deurne",0493-316647,https://amessport.nl/fysiotherapie/
"De Juiste Lijn, locatie Arnhem",Diëtetiek,"Parkstraat 38 A, Arnhem",06-44511455,https://www.dejuistelijn.nl
De Juiste Lijn,Organisatie,"Parkstraat 38 A, Arnhem",06-44511455,https://www.dejuistelijn.nl/
"Ergotherapie van Dam, locatie Uden",Ergotherapie,"Vijverlaan 3, Uden",0413-724155,https://ergotherapievandam.nl/
"SMT Zorg & Zorgadvies, regio Groningen",Wijkverpleging,"Melkweg 294, Hoogezand",050-2053341,http://www.smtzorg.nl/
Tandartspraktijk Heemraadssingel,Mondzorg,"Heemraadssingel 50, Rotterdam",010-4761307,https://www.tpheemraadssingel.nl/
Aartsen Praktijk voor Fysiotherapie,Fysiotherapie,"Moeder Teresasingel 94, Zoetermeer",079-3610780,http://www.aartsenfysio.nl
Fit en Balans Diëtetiek,Diëtetiek,"Saturnusstraat 9, Den Haag",06-42626729,https://www.fitbalansdietetiek.nl/
Bekkenfysiotherapie Hogen Esch,Fysiotherapie,"Molenweg 11 B, Enkhuizen",0228-322166,http://bfhe.nl
Buurtzorg Bodegraven,Wijkverpleging,"Noordstraat 8, Bodegraven",06-83214200,http://www.buurtzorgnederland.com
Buurtzorg Den Haag Kijkduin,Wijkverpleging,"Goudenregenplein 12, Den Haag",06-12554075,http://www.buurtzorgnederland.com
Verloskundigenpraktijk Sliedrecht e.o.,Verloskundige zorg,"Overlaat 2, Sliedrecht",0184-490609,http://www.verloskundigen-sliedrecht.nl
"Velius Hoed, Huisartsenpraktijk Assink",Huisartsenzorg,"Jeudje 2, Hoorn",0229-214008,http://assink.praktijkinfo.nl
"Fysiohuis, vestiging Wilhelminastraat",Fysiotherapie,"Koningin Wilhelminastraat 20 B, Bunschoten-Spakenburg",033-2982594,http://www.fysiohuis.nl
Allon Heurkens Huid- en Lasertherapie,Huidtherapie,"Deken van den Ackerhof 5, Cuijk",06-11106975,https://www.heurkenshuidtherapie.nl/
Huisartsenpraktijk Moerman,Huisartsenzorg,"Prins Hendriklaan 15, Sassenheim",0252-211119,https://huisartsenpraktijkmoerman.praktijkinfo.nl/
Huisartsenpraktijk Nap en Eijsenga,Huisartsenzorg,"Julianaplein 2 B, Muntendam",0598-621455,http://www.muntendam.praktijkinfo.nl
"Het Gezondheidspunt, locatie Grave",Fysiotherapie,"Arnoud van Gelderweg 105, Grave",06-57410586,https://hetgezondheidspunt.nl/
"MohsA, locatie Winston Churchilllaan",Medisch specialistische zorg,"Winston Churchilllaan 85, Eindhoven",088-1666111,https://www.mohsa.nl/
"Fysiotherapeuten Maatschap Woerden, locatie Snel en Polanen",Fysiotherapie,"Terschellingkade 1, Woerden",0348-480140,http://www.fysiotherapie-woerden.nl
HandsOnCare Lelystad,Medisch specialistische zorg,"Reallhof 1 A, Lelystad",088-8910030,https://www.handsoncare.nl/
Logopedie Rozeman,Logopedie,"Rivierweg 1, Westervoort",06-24547322,https://www.logopedierozeman.nl
Huisartsenpraktijk R.A.G.M. Hoeben,Huisartsenzorg,"Leliestraat 15 D, Helmond",0492-477924,https://huisartshoeben.uwartsonline.nl/
"Logopediepraktijk H.I. Ambacht, locatie De Zeester",Logopedie,"Tromplaan 49 G, Hendrik-Ido-Ambacht",078-6816904,http://www.logopedieambacht.nl
Hennink tandartsen,Mondzorg,"Scholtenlaan 210, Heemstede",023-5292877,http://www.henninktandartsen.nl
"Fysiosportief fysiotherapie, locatie Rijksstraatweg",Fysiotherapie,"Rijksstraatweg 148, Haren",050-3136988,https://www.fysiosportiefgroningen.nl
"Fysiotherapie Plus Rotterdam, locatie Voorburgstraat",Fysiotherapie,"Voorburgstraat 14, Rotterdam",010-4665102,https://www.fysiotherapieplus.nl/
GGZ Christoph,Geestelijke gezondheidszorg,"Den Oldenhof, Hoofdstraat 45, Gorssel",0575-471489,http://www.ggzchristoph.nl
Huisartsenpraktijk Obbicht,Huisartsenzorg,"Ecrevissestraat 1, Obbicht",046-4859494,http://huisartsenpraktijk-obbicht.nl
JaNed Fysiotherapie,Fysiotherapie,"Handelsweg 9 A, IJsselstein",06-34012901,https://www.janed.nl/
MAJS-Care,Wijkverpleging,"Espenberg 12, Roosendaal",06-34276302,http://majs-care.nl
Logopediepraktijk H.I. Ambacht,Organisatie,"Tromplaan 49 G, Hendrik-Ido-Ambacht",078-6816904,http://logopedieambacht.nl/
MoVital Fysiotherapie en Vitaliteit,Fysiotherapie,"Nijbracht 116, Emmen",0591-649111,http://movital.nl
Home Instead Thuisservice Kennemerland,Wijkverpleging,"Cruquiusweg 1, Heemstede",023-8200392,https://www.homeinstead.nl/kennemerland/
NutriCentrum Almere Stad,Diëtetiek,"Randstad 21-77, Almere",088-5002070,http://www.nutricentrum.nl
Praktijk voor Orthomanuele Geneeskunde P.E. Broersen,Complementaire zorg,"Albatroslaan 264, Lelystad",0320-415246,
"PMC in Balans Alblasserwaard, locatie Papendrecht",Fysiotherapie,"Eilandstraat 1 D, Papendrecht",0118-461897,https://www.pmcinbalans.nl/
Praktijk voor Fysio- en Haptotherapie Zwiers en Admiraal,Fysiotherapie,"Bloemgaarde 21, Castricum",0251-657638,https://www.zwiersadmiraal.nl/
"PCP-groep, praktijk voor psychotherapie, coaching en training",Geestelijke gezondheidszorg,"Kokermolen 4, Houten",06-43568540,http://www.pcp-groep.nl
Boca Sana Tandartsen,Organisatie,"Koppelweg 15, Zeist",030-6939210,https://www.bocasana.nl
Viamama Verloskunde,Verloskundige zorg,"Nieuwstraat 54, Son en Breugel",06-16165026,https://viamamaverloskunde.nl/
"Sosha, locatie Stadionplein",Diëtetiek,"Stadionplein 125, Amsterdam",020-2170121,http://sosha.eu/
Psychologie Marijnissen,Geestelijke gezondheidszorg,"Molenweg 2, Berghem",06-39517708,
Praktijk Confido,Geestelijke gezondheidszorg,"Reigerlaan 4, Lunteren",,
"TiM - Together In Motion Fysiotherapie, locatie Wassenaar",Fysiotherapie,"Hofcampweg 270, Wassenaar",06-11057470,https://timfysiotherapie.nl/t-i-m-fysiotherapie-wassenaar/
Praktijk InterActie,Fysiotherapie,"Kerkstraat 88, Weert",06-10731501,https://www.praktijk-interactie.nl/
Tandarts Lent,Mondzorg,"Dorpsplein 3, Lent",024-3230030,http://www.tandartslent.nl
Alerazorg,Wijkverpleging,"Steenzoutweg 9, Hengelo",074-2662772,http://www.alerazorg.nl
Tandarts B.P. van Slooten,Mondzorg,"Roekstraat 6, Leerdam",0345-612550,https://dental-artist.nl/
Orthomedix Valkenboslaan,Fysiotherapie,"Valkenboslaan 328, Den Haag",070-3020037,https://www.orthomedix.nl/
Verloskundigenpraktijk Valencia,Verloskundige zorg,"Aalderwijksestraat 20, Kerkwijk",0418-643535,http://www.valenciaverloskundigen.nl
Vitalis Peppelrode Thuiszorg,Wijkverpleging,"Ds. Theodor Fliednerstraat 5, Eindhoven",045-4004600,http://www.vitalisgroep.nl
Sport- en Zorgatelier WYzorg,Fysiotherapie,"Le Sage ten Broekstraat 2, Oisterwijk",085-4868390,https://www.wyzorg.nl
"ReaXion Fysiotherapie, locatie Nassaulaan",Fysiotherapie,"Nassaulaan 2 A, Delft",015-7009731,https://reaxion-fysiotherapiedelft.nl
"Verloskundecentrum NOVA, locatie IJburg",Verloskundige zorg,"Fritz Dietrich Kahlenbergstraat 114, Amsterdam",020-4952261,http://www.verloskundecentrumnova.nl
"Fysiotherapeutisch instituut Alkmaar en Schouderkliniek, Pieterstraat",Fysiotherapie,"Pieterstraat 18, Alkmaar",072-5112425,https://www.fia-fysiotherapie.nl/
"Fysio-Manuele Therapie Taman, locatie De Goorn",Fysiotherapie,"Rietgras 31, De Goorn",0229-553747,http://www.therapietaman.nl
