Psychologenpraktijk A.J. Nijland,Geestelijke gezondheidszorg,"Stationslaan 1 A, Groenlo",0544-462779,
Psychologenpraktijk Balans,Geestelijke gezondheidszorg,"Tornefors 3, Schiedam",06-26877889,http://www.psychologenpraktijk-balans.nl
Psychologenpraktijk Beeldspraak,Geestelijke gezondheidszorg,"Zandstraat 59, Veenendaal",06-44881473,http://www.praktijkbeeldspraak.nl
Psychologenpraktijk Coevorden-Slagharen,Geestelijke gezondheidszorg,"Anton Geerdesplein 6, Slagharen",0524-511571,http://www.gezondheidsspectrum.nl
Psychologenpraktijk De Fontein,Geestelijke gezondheidszorg,"Fonteinkruid 1, Vlijmen",06-58861383,https://www.psychologenpraktijkdefontein.nl
Psychologenpraktijk Grip,Geestelijke gezondheidszorg,"Hunzeweg 40 A, Nieuw-Annerveen",https://praktijk-grip.nl/,https://praktijk-grip.nl/
Psychologenpraktijk Ik B&,Geestelijke gezondheidszorg,"Wijnand Zeeuwstraat 26, Rijssen",06-21154498,http://ik-b-en.nl/
"Psychologenpraktijk Marian Musters, locatie Wateringen",Geestelijke gezondheidszorg,"Julialaan 6, Wateringen",070-3977728,https://www.ikhelpjeopweg.nl/
Psychologenpraktijk Mom & Mind,Geestelijke gezondheidszorg,"Anneville-laan 38, Ulvenhout",06-18181583,https://psychologenpraktijkmomandmind.nl/
Psychologenpraktijk N. Gorin-Frank,Organisatie,"Nedereindseweg 405, Nieuwegein",https://www.ghcbatau.nl,https://www.ghcbatau.nl
"Psychologenpraktijk N. Gorin-Frank, vestiging Nieuwegein",Geestelijke gezondheidszorg,"Nedereindseweg 405, Nieuwegein",06-18374872,https://www.ghcbatau.nl
Psychologenpraktijk Oud West,Geestelijke gezondheidszorg,"Lootsstraat 35, Amsterdam",06–23780347,https://psycholoog-oudwest.nl/
"Psychologenpraktijk Sluis, vestiging Sprang-Capelle",Geestelijke gezondheidszorg,"Raadhuisplein 3, Sprang Capelle",0162-371034,http://www.psychologenpraktijksluis.nl
Psychologenpraktijk Statensingel,Geestelijke gezondheidszorg,"Statensingel 2, IJsselstein",030-6880405,http://www.neurofeedbackpagina.nl
Psychologenpraktijk Van Harrevelt,Geestelijke gezondheidszorg,"Gedempte Burgwal 45, Den Haag",06-51520218,http://www.psychologenpraktijkvanharrevelt.nl
Psychologenpraktijk Vera Kleine,Geestelijke gezondheidszorg,"Hereweg 100, Groningen",06-51204949,https://sites.google.com/vmkleine.nl/psychologenpraktijkverakleine/home
Psychologenpraktijk Zus op Zuid,Geestelijke gezondheidszorg,"Hillevliet 58 A, Rotterdam",06-45688821,https://praktijkzusopzuid.nl/
Psychologie Praktijk A. Takens,Geestelijke gezondheidszorg,"Bousemalaan 28, Tolbert",06-23454597,http://www.atakens.nl
Psychologiepraktijk Borkent,Geestelijke gezondheidszorg,"Mr. E.N. van Kleffensstraat 6, Arnhem",085-4014720,https://www.psyned.nl/psycholoog/gelderland/arnhem/jedidja-borkent/
Psychologiepraktijk Dichtbij,Geestelijke gezondheidszorg,"Charbonstraat 11, Goedereede",06-81053541,https://www.psychologiedichtbij.nl
Psychologiepraktijk In-balans,Geestelijke gezondheidszorg,"Walter Kollolaan 199, Utrecht",06-47153784,
Psychologie Praktijk Montfort,Geestelijke gezondheidszorg,"Stationsweg 51, Montfort",06-41819992,https://www.psychologiepraktijkmontfort.nl/
Psychologiepraktijk P. Dwarshuis,Geestelijke gezondheidszorg,"Jacob van Wassenaerstraat 1, Helmond",0492-792940,https://www.psychologiepraktijkdwarshuis.nl
Psychologiepraktijk Welter,Geestelijke gezondheidszorg,"Grote Looiersstraat 28, Maastricht",06-39883380,https://www.psychologiepraktijkwelter.nl/
Psycholoog in Huizen,Geestelijke gezondheidszorg,"Huizermaatweg 568, Huizen",06-83514294,https://psycholooginhuizen.nl/
Psycholoog Lex Duvekot,Geestelijke gezondheidszorg,"Kanaalpark 157, Leiden",06-26838558,https://lexduvekot.nl/
Psycholoog Optimaal Presteren,Geestelijke gezondheidszorg,"Hillenraad 2, Amstelveen",06-44502233,https://www.psycholoogoptimaalpresteren.nl/
Psycholoog Vrouwenzorg,Geestelijke gezondheidszorg,"Hei Grindelweg 82, Heerlen",06-19363468,https://www.psycholoog-heerlen-vrouwenzorg.nl/
Psycho Praktijk Dronten,Geestelijke gezondheidszorg,"De Drieslag 30, Dronten",06-41516543,http://www.psychopraktijkdronten.nl
Psychosomatiek Arnhem,Fysiotherapie,"Malburgse Sluis 27, Arnhem",06-51917371,http://www.psychosomatiekarnhem.nl
Psychosomatiek Haarlem,Oefentherapie,"Koninginneweg 31, Haarlem",06-29515564,https://psychosomatiekhaarlem.nl/
Psychotherapie Jade,Geestelijke gezondheidszorg,"Kaldenkerkerweg 56, Venlo",06-38848771,https://www.psychotherapiejade.nl/
Psychotherapie Manolya Aydagül,Geestelijke gezondheidszorg,"Hoge Naarderweg 61, Hilversum",06-13069767,https://www.psychotherapie-manolya-aydagul.nl/
Psychotherapiepraktijk Delsing,Geestelijke gezondheidszorg,"Schelbergenstraat 54 A, Venlo",06-21280087,https://www.peterdelsing.nl/
Psychotherapiepraktijk de Smeth,Geestelijke gezondheidszorg,"Stadsring 248, Amersfoort",06-55028278,http://www.ptpraktijkdesmeth.nl
Psychotherapiepraktijk In Verbinding,Geestelijke gezondheidszorg,"Monseigneur Bekkerstraat 6, Katwijk",06-11033106,http://www.sameninverbinding.nl/
Psychotherapiepraktijk Marion Hoofs,Geestelijke gezondheidszorg,"Groesbeekseweg 246 B, Nijmegen",06-21956422,https://www.psychotherapiemarionhoofs.nl/
Psychotherapiepraktijk Ritse Reitsma,Geestelijke gezondheidszorg,"Zijlweg 146, Haarlem",http://www.psychotherapiepraktijkritsereitsma.nl,http://www.psychotherapiepraktijkritsereitsma.nl
PsyFysio Fysiotherapie Wijchen,Fysiotherapie,"Campuslaan 6, Wijchen",06-10303431,https://psyfysio-wijchen.nl/
PUUR Logopedie,Organisatie,"De Wimpel 2, Elburg",0341-426103,https://puurlogopedie.nl/
"PUUR Logopedie, locatie Harderwijk",Logopedie,"Vondellaan 158, Harderwijk",0341-426103,http://www.puurlogopedie.nl
PUUR Mondzorg Dokkum,Mondzorg,"Aalsumerpoort 7, Dokkum",0519-294636,https://puurmondzorg.nl/
quaTand Praktijk voor Tandheelkunde,Mondzorg,"Brink 15 A, Gieten",0592-261595,http://www.quatand.nl
Quistet,Geestelijke gezondheidszorg,"Derick Huessenstraa 6, Nijmegen",06-14128837,http://www.quistet.nl
Radboud Ambulatorium,Geestelijke gezondheidszorg,"Toernooiveld 5, Nijmegen",024-6487655,http://www.ru.nl/fsw/ambulatorium/
"Ragas & Sip Fysiotherapie, locatie Bavel",Fysiotherapie,"Thoornseweg 1, Bavel",076-5145418,https://www.fysioragas-sip.com/
"Reat, Revalidatie Advies en Training, locatie Martini van Geffenstraat",Fysiotherapie,"Martini van Geffenstraat 48, Amsterdam",020-6194855,http://www.reat.nl
Refinement Clinic,Huidtherapie,"Beukelsdijk 138 b, Rotterdam",06-81287580,https://www.refinementclinic.nl
Registerpodoloog Jan van Dijk,Podologie,"Amsterdamsestraatweg 542, Utrecht",06-22339336,http://podoloogjanvandijk.nl
Regtop Fysiotherapie,Fysiotherapie,"Sint Franciscusweg 65 A, Heerlen",045-5713343,http://www.fysioregtop.nl
"REHABfysio, locatie Rotterdam",Fysiotherapie,"Lepelaarsingel 49, Rotterdam",010-4103158,https://www.rehab-fysio.nl
"Reijsenbach, Praktijk voor Fysiotherapie",Fysiotherapie,"Nieuweweg 41, Opperdoes",0227-544019,
"Rembrandt fysiotherapie en revalidatie, locatie Lienden",Fysiotherapie,"Koningin Beatrixplein 12, Lienden",088-0509999,https://pmirembrandt.nl/
Residentaal Tandartsen,Mondzorg,"Wassenaarseweg 18, Den Haag",070-4061832,http://www.residentaal.nl
"Reumazorg Zuid West Nederland, Reumazorg Friesland Lemmer",Medisch specialistische zorg,"Vissersburen 17, Lemmer",085-0280284,https://reumazorgzwn.nl/
Reumazorg Zuid West Nederland Terneuzen,Medisch specialistische zorg,"Wielingenlaan 2, Terneuzen",085-028280,https://reumazorgzwn.nl/
Revacare,Organisatie,"Hoofdstraat 189, Driebergen-Rijsenburg",0800-73822273,https://www.revacare.org/
"Revacare, locatie Valkenburg",Revalidatiezorg,"Cauberg 25-27, Valkenburg",043-6092022,https://www.revacare.org/
"Revant medisch specialistische revalidatie, Kinderrevalidatiecentrum Reigerbos",Revalidatiezorg,"Schubertlaan 21, Goes",088-7358600,https://www.revant.nl/
"R. Goll, tandarts",Mondzorg,"Kardinaal de Jongstraat 65, Amstelveen",020-6415809,http://www.tandartsgoll.tandartsennet.nl
"Rivas Zorggroep Revalidatie & Herstel, locatie Gorinchem",Revalidatiezorg,"Banneweg 61, Gorinchem",0900-8440,http://www.rivas.nl/revalidatie
Rivas Zorggroep Verpleeghuis De Merlinge,Verpleeghuiszorg,"Dokter H. de Vriesplein 6 7, Arkel",0183-569260,http://www.rivas.nl/demerlinge
Rivas Zorggroep Wijkverpleging Liesveld,Wijkverpleging,"Vlietzicht 117, Nieuwpoort",0900-8440,https://www.rivas.nl/wijkverpleging/
"R.L. Kuijlaars, fysio-, manuele en oedeemtherapie",Fysiotherapie,"Blaricumseplein 14, Den Haag",070-3644749,http://www.kuijlaars-fysio.nl
Rond de Tafel Diëtetiek,Diëtetiek,"Oijense Bovendijk 5, Oijen",06-82102300,https://www.ronddetafeldietetiek.nl/
"RondOm Podotherapeuten, locatie Purmerend, Gzc De Weidevenne",Podotherapie,"Melbournestraat 2 F, Purmerend",088-1180500,https://rondompodotherapeuten.nl/purmerend
"RondOm Podotherapeuten, locatie Udenhout",Podotherapie,"Kreitenmolenstraat 26 G, Udenhout",088-1180500,https://rondompodotherapeuten.nl/udenhout
"RondOm Podotherapeuten, locatie Wekerom",Podotherapie,"Dorpsplein 1 A, Wekerom",088-1180500,https://rondompodotherapeuten.nl/wekerom
Royakkers Tandheelkunde,Mondzorg,"Achter de Comedie 12 A, Maastricht",043-3500979,http://www.royakkers.com
"RST Zorgverleners, Kraamzorg Binnenmaas",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Borsele",Kraamzorg,"Graaf Adolfstraat 2, Goes",0113-396396,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Gouda",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Hardinxveld-Giessendam",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Lingewaal",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Middelburg",Kraamzorg,"Graaf Adolfstraat 2, Goes",0113-396396,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Nieuw-Lekkerland",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Noordoostpolder",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Oud-Beijerland",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Rhenen",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Soest",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Tiel",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Utrecht",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Veenendaal",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Werkendam",Kraamzorg,"Ridderpoort 7 A, Ridderkerk",0342-422324 (centraal nummer),http://www.rstzorg.nl
"RST Zorgverleners, Kraamzorg Woudenberg",Kraamzorg,"Burgemeester Kuntzelaan 27 A, Barneveld",0342-422324,http://www.rstzorg.nl
Ruben van Riel,Fysiotherapie,"Korvetstraat 3, 's-Hertogenbosch",06-27570735,https://www.rubenvanriel.nl/
Rutgers Fysiotherapie,Fysiotherapie,"Coppelstockstraat 25, Amsterdam",020-6838165,http://www.rutgerstherapie.nl
"Salu diëtist, locatie Herengracht",Diëtetiek,"Herengracht 213 2, Amsterdam",06-48132772,https://www.saludietist.nl
"Samen Sterk Ergotherapie, locatie Waspik",Ergotherapie,"Raadhuisstraat 2, Waspik",0416-700275,https://samensterk-ergotherapie.nl
Samenwerkende Tandartsen Enschede - Prinsestraat,Mondzorg,"Prinsestraat 22 B, Enschede",053-4320988,http://www.samenwerkendetandartsen.nl/praktijken/enschede-prinsestraat
Samenwerkende Tandartsen Zeist - XQdent,Mondzorg,"Montaubanstraat 16, Zeist",030-6977865,https://www.samenwerkendetandartsen.nl/praktijken/zeist-xqdent
"Sanquin Bloedvoorziening, regio Friesland",Bloeddonaties,"Borniastraat 34 A, Leeuwarden",https://www.sanquin.nl/,https://www.sanquin.nl/
"Sanquin Bloedvoorziening, regio Zuid-Holland",Bloeddonaties,"Wytemaweg 10, Rotterdam",010-4630630,http://www.sanquin.nl
"Schutrups Orthopedie, Podotherapie",Podotherapie,"Zuiderhoofdstraat 13, Exloo",0591-549093,http://www.schutrups.nl
Schuytse Tandartsen,Mondzorg,"Bakerwaard 29, Arnhem",026-2001161,https://www.schuytsetandartsen.nl/
Schweitzer Implantologie - Centrum Implantologie Woerden,Mondzorg,"Terschellingkade 3, Woerden",0348-480778,http://www.implantologiewoerden.nl
"SEIN, Polikliniek voor epilepsie, locatie Arnhem",Medisch specialistische zorg,"President Kennedylaan 108, Velp",026-4436207,http://www.sein.nl
Sensire Ergotherapie,Ergotherapie,"Boterstraat 2, Varsseveld",0900-8856,https://www.sensire.nl/zorgzoeker/ergotherapie/
"Sensire thuiszorg, Stoma en continentiezorg",Wijkverpleging,"Boterstraat 2, Varsseveld",0900-8856,http://www.sensire.nl
Service Apotheek Caberg,Farmacie,"Clavecymbelstraat 37, Maastricht",043-3432217,http://www.apotheekcaberg.leef.nl
Service Apotheek de Kolk,Farmacie,"Bornerbroeksestraat 36, Almelo",0546-456066,https://www2.serviceapotheek.nl/dekolk
Service Apotheek Maasdorpen,Farmacie,"Raadhuisplein 10, Meerlo",0478-530080,http://www.apotheekmaasdorpen.nl
Service Apotheek Oostermoer,Farmacie,"Brink 1 A, Gieten",0592-265685,https://www.serviceapotheek.nl/oostermoer
Service Apotheek Slikkerveer,Farmacie,"Prinses Margrietstraat 40, Ridderkerk",0180-412570,http://www.apotheekslikkerveer.nl
Service Apotheek Zuidhof,Farmacie,"Zuidhof 28 30, Geleen",046-4755355,http://www.apotheekzuidhof.nl
Service Apotheek Zuijdgeest,Farmacie,"Oudenakkerstraat 57, Weert",0495-524084,http://www.apotheekzuijdgeest.leef.nl
"Sevagram, Zorgcentrum De Hazelhof",Verpleeghuiszorg,"Oude Maastrichterweg 11, Gulpen",043-6315100,http://www.sevagram.nl
"SGE De Parade, Psychologen",Geestelijke gezondheidszorg,"Ds. Theodor Fliednerstraat 133, Eindhoven",040-7116100,http://deparade.sge.nl
"SGE Orion, Huisartsenpraktijk Herfst",Huisartsenzorg,"Orionstraat 3, Eindhoven",040-7116333,http://orion.sge.nl
"SGE Orion, Huisartsenpraktijk Hermans",Huisartsenzorg,"Orionstraat 3, Eindhoven",040-7116334,https://orion.sge.nl/
Siemonsma Tandtechniek,Mondzorg,"Sabina Klinkhamerweg 2, Hengelo",074-2911660,http://www.ttlsiemonsma.nl/
SiRe-psychotherapie,Geestelijke gezondheidszorg,"Veritasweg 5 A, Oosterbeek",06-12930517 (Spijkers),https://www.sire-psychotherapie.nl/
"Sius, wonen Hofstraat",Zorg voor mensen met een beperking,"Hofstraat 36, Aalten",085-2738650,https://www.sius.nl/
"Siza, Vossenhol",Zorg voor mensen met een beperking,"Johanniterlaan 6, Bennekom",0318-414908,http://www.siza.nl
Skinnocence aesthetics,Medisch specialistische zorg,"Grintbank 7 A, Laren",035-5335141,https://www.aleidadijkstra.nl/
"Skinproof Skincenter, locatie Rozenburg",Huidtherapie,"Blankenburg 2, Rozenburg",06-26669456,https://www.skinproof.nl
"SKINSO, Paramedisch Centrum voor Huidtherapie",Huidtherapie,"Europaweg 151, Zoetermeer",079-3462684,http://www.skinso.nl
Skin S-Thetic,Huidtherapie,"Grauwaartsingel 332, Utrecht",030-7401700,https://www.skins-thetic.nl/
"Slaapapneu Service, locatie Leeuwarden",Medisch specialistische zorg,"Polluxweg 20, Leeuwarden",070-2211162,https://www.slaapapneuservice.nl/
"Slaapapneu Service, locatie Zoetermeer",Medisch specialistische zorg,"Oosterheemplein 231, Zoetermeer",070-2211162,https://www.slaapapneuservice.nl/
Slaap Zoet,Geestelijke gezondheidszorg,"Tiberiusplein 12, Nijmegen",https://www.slaapzoet.nl/,https://www.slaapzoet.nl/
Slotermeer Apotheek,Farmacie,"Burgemeester de Vlugtlaan 85-87, Amsterdam",020-6131374,http://www.slotermeerapotheek.nl
"Sluis [3] Huisartsen, Huisartsenpraktijk R. Visser",Huisartsenzorg,"Omloop 4, Nieuwleusen",0529-484035,https://huisartsvissernieuwleusen.nl/
SMC Amersfoort,Fysiotherapie,"Stadsring 161 A, Amersfoort",033-8200528,https://www.smcamersfoort.nl/
Smile Dental Studio,Mondzorg,"Akersteenweg 104, Maastricht",043-3630010,http://www.smiledentalstudio.nl
Solutalks GGZ | Online therapie | Maastricht,Geestelijke gezondheidszorg,"Cornelis Houtmanstraat 20, Utrecht",085-0641733,https://www.solutalks.nl
Speech Therapy Leiden,Logopedie,"Rosmolen 2, Leiden",071-5231723,https://speechtherapy.nl/
Spoor20 fysiotherapie,Fysiotherapie,"Spoorlaan 20 N, Capelle aan den IJssel",010-4508401,https://www.spoor20.nl/
Sportagon,Fysiotherapie,"Hallenweg 1 A, Eindhoven",06-23557307,https://sportagon.nl/
Sportfysiotherapie & Trainingscentrum Ede,Fysiotherapie,"Hoorn 24, Ede",06-82457718,https://www.stc-ede.nl/
"Sportho, locatie Born",Fysiotherapie,"Florianstraat 8, Born",06-12843451,http://www.sportho.nl/
Sportmedische Centra Plemper,Organisatie,"Turfschip 298, Amstelveen",0900-9879,https://www.sportkeuring.nl/
"Sportmedische Centra Plemper, locatie Baarn",Medisch specialistische zorg,"Molenweg 2, Baarn",0900-9879,https://www.sportkeuring.nl/
"Sport Paramedisch Centrum van Wensen en de Jongh, locatie Oranje Wit",Fysiotherapie,"Nieuwe Noordpolderweg 1, Dordrecht",078-6453385,https://spcdordrecht.nl/
"Sportrevalidatie Hilversum, locatie Groest",Fysiotherapie,"Groest 100, Hilversum",035-6217816,http://www.sportrevalidatie-hilversum.nl
"SprekenderWijs, locatie IKC Dorrestein",Logopedie,"Dorresteinseweg 7, Amersfoort",085-0605433,https://www.sprekenderwijs.com/
SQIN. kliniek,Organisatie,"Nieuwkuikseweg 12, Helvoirt",06-50453855,https://www.sqinkliniek.nl/
"SQIN, kliniek, locatie Budel",Huidtherapie,"Capucijnerplein 3 A, Budel",06-50453855,https://www.sqinkliniek.nl/
Steinder Huisartsenpraktijk,Huisartsenzorg,"De Halstraat 13 B, Stein",046-4331382,https://steinderpraktijk.nl/
Stemkunst,Logopedie,"Limburgerstraat 45 A, Cadier en Keer",06-13749576,http://www.stemkunst.nl
Sterck Amsterdam,Wijkverpleging,"Ruysdaelstraat 58 1, Amsterdam",020-2213753,http://www.sterckamsterdam.nl
Stichting De Cirkel Raalte,Hospicezorg,"Monumentstraat 57 B, Raalte",0572-365755,http://www.decirkelraalte.nl
Stichting De Linde,Zorg voor mensen met een beperking,"Gedempte Oude Gracht 71, Haarlem",023-5575174,http://www.stichtingdelinde.nl
"Stichting Dé Provinciale Kraamzorg, locatie Zierikzee",Kraamzorg,"Calandplein 1, Zierikzee",0113-224000,https://www.kraamzorgzeeland.nl/
"Stichting ""Ook voor Jou"" Wonen",Zorg voor mensen met een beperking,"Annie Romeinstraat 2, Velserbroek",06-45920861,https://www.stichting-ookvoorjou.nl
"Stichting PVP, vertrouwenspersonen in de zorg",Belangenbehartiging,"Maliebaan 87, Utrecht",030-2718353,http://www.pvp.nl
Stichting Ricardina,Wijkverpleging,"Verrijn Stuartlaan 35, Rijswijk",088-7370505,https://stichtingricardina.nl
"Stichting Sprank, locatie Wenwille",Zorg voor mensen met een beperking,"'t Suderhiem 1 31, Drachten",088-0070700,http://www.stichtingsprank.nl
Stichting Zonnewoud,Zorg voor mensen met een beperking,"Vrugteveenseweg 8 B, Hellendoorn",0548-621353,https://www.stichtingzonnewoud.nl
"STMG, Team Gespecialiseerde Wondzorg",Wijkverpleging,"Meester E.N. van Kleffensstraat 12, Arnhem",088-4560900,https://www.stmg.nl/
Stoll Fysiotherapie,Fysiotherapie,"Voorstraat 71, Egmond aan Zee",06-44794494,https://www.stollfysiotherapie.nl/
Stottercentrum Rotterdam,Logopedie,"Vijf Werelddelen 69, Rotterdam",010-2096196,https://www.stottercentrumrotterdam.nl/
Sumatra Apotheek,Farmacie,"Sumatrastraat 92, Amsterdam",020-6650905,http://www.sumatraapotheek.nl
"Susanne Maas Praktijk voor Ergotherapie, locatie Weert, Maaseikerweg",Ergotherapie,"Maaseikerweg 36, Weert",06-22735075 (Susanne),http://www.ergotherapieweert.nl
"SVRZ NieuwSande, groepswonen dementie Mr. Dr. Messtraat",Verpleeghuiszorg,"Mr Dr Messtraat 2 6, Ovezande",0900-7879777,http://www.svrz.nl
Tandarts Anna Biesaga,Mondzorg,"James Grievelaan 4, Blokker",0229-211800,http://www.tandartsbiesaga.nl
Tandartsen Drent,Mondzorg,"Javalaan 65, Heemstede",023-5290568,https://www.tandartsendrent.nl
Tandartsenpraktijk Adding,Mondzorg,"Snellingerdijk 39 A, Oosterwolde",0516-513739,http://www.adding.nl
Tandartsenpraktijk Apeldoornseweg 59,Mondzorg,"Apeldoornseweg 59, Arnhem",026-4456688,http://www.apeldoornseweg59.nl
Tandartsenpraktijk Berghem,Mondzorg,"Molenweg 2 E, Berghem",0412-401589,http://www.tandartsenpraktijkberghem.nl
Tandartsenpraktijk Beuk&Bos,Mondzorg,"Bosstraat 7, Obdam",0226-452992,http://tandartsenbeukenbos.nl
Tandartsenpraktijk Boschweg,Mondzorg,"Boschweg 21, Schijndel",073-5477844,http://www.tandartsenpraktijkboschweg.nl
Tandartsenpraktijk Broere,Mondzorg,"Meekrapstraat 7, Brouwershaven",0111-695555,http://www.tandartspraktijkbroere.tandartsennet.nl
Tandartsenpraktijk De Buizerd,Mondzorg,"Buizerdstraat 245, Wijchen",024-6415798,https://www.tandartsenpraktijkdebuizerd.nl/
Tandartsenpraktijk de Groenkamp,Mondzorg,"Groenkamp 1, Buitenpost",0511-542162,http://www.tandartsevdwal.nl
Tandartsenpraktijk de Heul,Mondzorg,"Zandweg 39 A, Wijk bij Duurstede",034-3574546,https://www.tandarts-wijkbijduurstede.nl/
Tandartsenpraktijk Dekker,Mondzorg,"Wilde Wingerd 20, Helmond",0492-549260,http://www.tandartsdekker.nl
Tandartsenpraktijk De Monden,Mondzorg,"Sluisstraat 14, Musselkanaal",0599-413173,http://www.tp-demonden.nl
Tandartsenpraktijk DentSmile,Mondzorg,"Kerkstraat 232, Oostzaan",075-3690518,http://www.dentsmile.nl
Tandartsenpraktijk De Vest,Mondzorg,"IJsselvere 15, Oudewater",0348-561335,http://www.praktijkdevest.nl
Tandartsenpraktijk E.J. Mulder,Mondzorg,"Arthur van Schendellaan 100 C, Uithoorn",0297-561910,http://www.tpmulder.nl
Tandartsenpraktijk Elsbroek,Mondzorg,"Abellalaan 80 A, Hillegom",0252-530011,http://www.tandartsenpraktijkelsbroek.nl
Tandartsenpraktijk Friedrich,Mondzorg,"Ring 19, Burgh-Haamstede",0111-652930,http://tandartsenburghhaamstede.tandartsennet.nl
Tandartsenpraktijk Grootebroek,Mondzorg,"Het Voert 3 C, Grootebroek",0228-525621,http://www.tpgrootebroek.nl
Tandartsenpraktijk Hoogeloon,Mondzorg,"Hoofdstraat 54, Hoogeloon",0497-682231,http://www.tandartsenpraktijkhoogeloon.nl/
Tandartsenpraktijk Jellema,Mondzorg,"Voorweg 67 A, Schoorl",072-5092543,http://www.tandarts-jellema.nl
Tandartsenpraktijk J.F. Nowak,Mondzorg,"Lensheuvel 1 S, Reusel",0497-645751,http://www.tandartsnowak.nl
Tandartsenpraktijk J.K. van Opijnen,Mondzorg,"Molenweg 10, Balkbrug",0523-657328,http://www.tandartspraktijkvanopijnen.nl
Tandartsenpraktijk Kampschreur,Mondzorg,"Markt 5, Druten",0487-513039,http://www.mktandarts.nl
Tandartsenpraktijk Kapelle,Mondzorg,"Elstarstraat 1 B, Kapelle",0113-341520,http://www.tandartskapelle.nl
Tandartsenpraktijk Kies,Mondzorg,"Argusvlinder 1, De Goorn",0229-540270,
Tandartsenpraktijk Lansingerland,Mondzorg,"Ranonkelweg 1, Berkel en Rodenrijs",010-5222022,http://www.tandartsenpraktijklansingerland.nl
Tandartsenpraktijk Meerzicht Zoetermeer,Mondzorg,"Korfwater 40, Zoetermeer",079-3219305,http://www.tandartsenpraktijkmz.tandartsennet.nl
Tandartsenpraktijk Meijer en Krommenhoek,Mondzorg,"Tramplein 5, Purmerend",0299-427731,
Tandartsenpraktijk Mentink-van den Eijnden,Mondzorg,"Stratumsedijk 20 A, Eindhoven",040-2115115,
Tandartsenpraktijk Meyer,Mondzorg,"Reinkenstraat 64, Den Haag",070-3626246,http://meyer.tandartsennet.nl
"Tandartsenpraktijk Mondig, Praktijk W.N.B. Molenaar",Mondzorg,"Waddenstraat 783, Haarlem",023-2001200,http://www.tandartsmolenaar.com
Tandartsenpraktijk Nagel en Webbers,Mondzorg,"Top Naefflaan 14, Amstelveen",020-6454924,
Tandartsenpraktijk Najem,Mondzorg,"Prins Hendrikstraat 3, Nijmegen",024-3229501,http://www.tandartsvanvlijmen.nl/
Tandartsenpraktijk Oldenburg,Mondzorg,"Molenveldlaan 84, Nijmegen",024-3606464,http://www.tandartsoldenburg.nl
Tandartsenpraktijk Oosterhaar,Mondzorg,"Walstroweg 21, Haren",050-5370355,http://tandartsenpraktijkoosterhaar.tandartsennet.nl
Tandartsenpraktijk Picavet,Mondzorg,"Brouwerijstraat 9, Koudekerke",0118-552660,http://www.tandartspraktijkpicavet.nl
Tandartsenpraktijk P. Lankelma,Mondzorg,"Vogelzand 2111, Den Helder",0223-642699,
Tandartsenpraktijk Raafstraat,Mondzorg,"Raafstraat 6, Helmond",0492-537169,http://www.raafstraat.nl
Tandartsenpraktijk Reddingius,Mondzorg,"Singel 26, Vlissingen",0118-412644,https://tandartspraktijkreddingius.nl/
Tandartsenpraktijk Ridderkerk,Mondzorg,"Oudaenstraat 62, Ridderkerk",0180-432148,http://www.tandartsenpraktijk-ridderkerk.nl
Tandartsenpraktijk S.G.G. Djoa-Lim,Mondzorg,"Nieuwe Haven 53, Schiedam",010-4270055,
Tandartsenpraktijk Sol,Mondzorg,"De Witte Zwaan 17, Amersfoort",033-4554832,http://tandartsenpraktijksol.tandartsennet.nl
